1.042000000000000000e+03,2.130000000000000000e+02
1.052000000000000000e+03,2.200000000000000000e+02
1.067000000000000000e+03,2.230000000000000000e+02
1.081000000000000000e+03,2.260000000000000000e+02
1.095000000000000000e+03,2.260000000000000000e+02
1.107000000000000000e+03,2.250000000000000000e+02
1.121000000000000000e+03,2.250000000000000000e+02
1.135000000000000000e+03,2.240000000000000000e+02
1.147000000000000000e+03,2.240000000000000000e+02
1.160000000000000000e+03,2.240000000000000000e+02
1.168000000000000000e+03,2.240000000000000000e+02
1.176000000000000000e+03,2.260000000000000000e+02
1.183000000000000000e+03,2.270000000000000000e+02
1.191000000000000000e+03,2.280000000000000000e+02
1.198000000000000000e+03,2.300000000000000000e+02
1.204000000000000000e+03,2.310000000000000000e+02
1.211000000000000000e+03,2.340000000000000000e+02
1.218000000000000000e+03,2.380000000000000000e+02
1.223000000000000000e+03,2.420000000000000000e+02
1.231000000000000000e+03,2.480000000000000000e+02
1.238000000000000000e+03,2.530000000000000000e+02
1.243000000000000000e+03,2.600000000000000000e+02
1.249000000000000000e+03,2.700000000000000000e+02
1.257000000000000000e+03,2.810000000000000000e+02
1.265000000000000000e+03,2.930000000000000000e+02
1.276000000000000000e+03,3.120000000000000000e+02
1.286000000000000000e+03,3.320000000000000000e+02
1.293000000000000000e+03,3.480000000000000000e+02
1.300000000000000000e+03,3.650000000000000000e+02
1.307000000000000000e+03,3.860000000000000000e+02
1.315000000000000000e+03,4.180000000000000000e+02
1.319000000000000000e+03,4.350000000000000000e+02
1.322000000000000000e+03,4.510000000000000000e+02
1.325000000000000000e+03,4.690000000000000000e+02
1.328000000000000000e+03,4.870000000000000000e+02
1.330000000000000000e+03,5.030000000000000000e+02
1.333000000000000000e+03,5.120000000000000000e+02
1.336000000000000000e+03,5.240000000000000000e+02
1.339000000000000000e+03,5.350000000000000000e+02
1.344000000000000000e+03,5.530000000000000000e+02
1.347000000000000000e+03,5.710000000000000000e+02
1.352000000000000000e+03,5.880000000000000000e+02
1.357000000000000000e+03,6.020000000000000000e+02
1.360000000000000000e+03,6.150000000000000000e+02
1.367000000000000000e+03,6.290000000000000000e+02
1.372000000000000000e+03,6.480000000000000000e+02
1.376000000000000000e+03,6.580000000000000000e+02
1.379000000000000000e+03,6.670000000000000000e+02
1.384000000000000000e+03,6.780000000000000000e+02
1.389000000000000000e+03,6.920000000000000000e+02
1.395000000000000000e+03,7.110000000000000000e+02
1.402000000000000000e+03,7.270000000000000000e+02
1.407000000000000000e+03,7.400000000000000000e+02
1.413000000000000000e+03,7.540000000000000000e+02
1.422000000000000000e+03,7.730000000000000000e+02
1.437000000000000000e+03,7.980000000000000000e+02
1.448000000000000000e+03,8.180000000000000000e+02
1.456000000000000000e+03,8.310000000000000000e+02
1.466000000000000000e+03,8.460000000000000000e+02
1.476000000000000000e+03,8.600000000000000000e+02
1.486000000000000000e+03,8.770000000000000000e+02
1.492000000000000000e+03,8.880000000000000000e+02
1.500000000000000000e+03,8.990000000000000000e+02
1.509000000000000000e+03,9.070000000000000000e+02
1.518000000000000000e+03,9.140000000000000000e+02
1.529000000000000000e+03,9.210000000000000000e+02
1.536000000000000000e+03,9.260000000000000000e+02
1.545000000000000000e+03,9.320000000000000000e+02
1.556000000000000000e+03,9.390000000000000000e+02
1.569000000000000000e+03,9.430000000000000000e+02
1.583000000000000000e+03,9.480000000000000000e+02
1.595000000000000000e+03,9.500000000000000000e+02
1.608000000000000000e+03,9.530000000000000000e+02
1.618000000000000000e+03,9.540000000000000000e+02
1.629000000000000000e+03,9.560000000000000000e+02
1.641000000000000000e+03,9.560000000000000000e+02
1.657000000000000000e+03,9.550000000000000000e+02
1.669000000000000000e+03,9.520000000000000000e+02
1.680000000000000000e+03,9.490000000000000000e+02
1.688000000000000000e+03,9.460000000000000000e+02
1.699000000000000000e+03,9.420000000000000000e+02
1.710000000000000000e+03,9.340000000000000000e+02
1.725000000000000000e+03,9.270000000000000000e+02
1.738000000000000000e+03,9.190000000000000000e+02
1.747000000000000000e+03,9.120000000000000000e+02
1.760000000000000000e+03,8.980000000000000000e+02
1.780000000000000000e+03,8.560000000000000000e+02
1.796000000000000000e+03,8.210000000000000000e+02
1.820000000000000000e+03,7.740000000000000000e+02
1.839000000000000000e+03,7.160000000000000000e+02
1.851000000000000000e+03,6.930000000000000000e+02
1.869000000000000000e+03,6.470000000000000000e+02
1.880000000000000000e+03,6.100000000000000000e+02
1.887000000000000000e+03,5.950000000000000000e+02
1.894000000000000000e+03,5.660000000000000000e+02
1.906000000000000000e+03,5.290000000000000000e+02
1.913000000000000000e+03,5.130000000000000000e+02
1.919000000000000000e+03,4.960000000000000000e+02
1.930000000000000000e+03,4.610000000000000000e+02
1.939000000000000000e+03,4.240000000000000000e+02
1.945000000000000000e+03,4.080000000000000000e+02
1.950000000000000000e+03,3.870000000000000000e+02
1.958000000000000000e+03,3.640000000000000000e+02
1.963000000000000000e+03,3.460000000000000000e+02
1.966000000000000000e+03,3.330000000000000000e+02
1.970000000000000000e+03,3.240000000000000000e+02
1.974000000000000000e+03,3.170000000000000000e+02
1.980000000000000000e+03,3.120000000000000000e+02
1.985000000000000000e+03,3.060000000000000000e+02
1.991000000000000000e+03,3.010000000000000000e+02
1.996000000000000000e+03,2.970000000000000000e+02
2.001000000000000000e+03,2.920000000000000000e+02
2.010000000000000000e+03,2.870000000000000000e+02
2.016000000000000000e+03,2.820000000000000000e+02
2.021000000000000000e+03,2.790000000000000000e+02
2.026000000000000000e+03,2.740000000000000000e+02
2.031000000000000000e+03,2.700000000000000000e+02
2.038000000000000000e+03,2.660000000000000000e+02
2.047000000000000000e+03,2.600000000000000000e+02
2.056000000000000000e+03,2.540000000000000000e+02
2.065000000000000000e+03,2.490000000000000000e+02
2.076000000000000000e+03,2.450000000000000000e+02
2.086000000000000000e+03,2.420000000000000000e+02
2.097000000000000000e+03,2.400000000000000000e+02
2.109000000000000000e+03,2.390000000000000000e+02
2.121000000000000000e+03,2.370000000000000000e+02
2.132000000000000000e+03,2.380000000000000000e+02
2.148000000000000000e+03,2.390000000000000000e+02
2.160000000000000000e+03,2.410000000000000000e+02
2.169000000000000000e+03,2.440000000000000000e+02
2.168000000000000000e+03,2.440000000000000000e+02
2.167000000000000000e+03,2.450000000000000000e+02
2.167000000000000000e+03,2.470000000000000000e+02
2.164000000000000000e+03,2.470000000000000000e+02
2.163000000000000000e+03,2.470000000000000000e+02
2.163000000000000000e+03,2.470000000000000000e+02
2.161000000000000000e+03,2.470000000000000000e+02
2.159000000000000000e+03,2.440000000000000000e+02
2.159000000000000000e+03,2.410000000000000000e+02
2.159000000000000000e+03,2.340000000000000000e+02
2.159000000000000000e+03,2.320000000000000000e+02
2.169000000000000000e+03,1.830000000000000000e+02
2.188000000000000000e+03,7.300000000000000000e+01
2.159000000000000000e+03,7.300000000000000000e+01
7.350000000000000000e+02,4.980000000000000000e+02
7.380000000000000000e+02,4.560000000000000000e+02
7.380000000000000000e+02,4.110000000000000000e+02
7.380000000000000000e+02,3.220000000000000000e+02
7.350000000000000000e+02,2.990000000000000000e+02
7.230000000000000000e+02,2.160000000000000000e+02
7.180000000000000000e+02,1.960000000000000000e+02
7.020000000000000000e+02,1.420000000000000000e+02
6.890000000000000000e+02,1.120000000000000000e+02
6.670000000000000000e+02,8.600000000000000000e+01
6.440000000000000000e+02,6.300000000000000000e+01
6.290000000000000000e+02,4.800000000000000000e+01
6.090000000000000000e+02,3.300000000000000000e+01
5.670000000000000000e+02,1.600000000000000000e+01
5.390000000000000000e+02,1.000000000000000000e+01
5.210000000000000000e+02,6.000000000000000000e+00
4.740000000000000000e+02,0.000000000000000000e+00
4.410000000000000000e+02,-2.000000000000000000e+00
4.150000000000000000e+02,-2.000000000000000000e+00
3.410000000000000000e+02,-3.000000000000000000e+00
3.210000000000000000e+02,0.000000000000000000e+00
2.670000000000000000e+02,0.000000000000000000e+00
2.300000000000000000e+02,0.000000000000000000e+00
2.070000000000000000e+02,2.000000000000000000e+00
1.680000000000000000e+02,9.000000000000000000e+00
1.470000000000000000e+02,1.400000000000000000e+01
1.330000000000000000e+02,2.100000000000000000e+01
1.180000000000000000e+02,3.100000000000000000e+01
1.050000000000000000e+02,4.100000000000000000e+01
9.400000000000000000e+01,5.200000000000000000e+01
8.200000000000000000e+01,6.700000000000000000e+01
7.200000000000000000e+01,8.200000000000000000e+01
6.100000000000000000e+01,1.060000000000000000e+02
5.400000000000000000e+01,1.380000000000000000e+02
5.100000000000000000e+01,1.580000000000000000e+02
4.900000000000000000e+01,1.920000000000000000e+02
4.900000000000000000e+01,2.610000000000000000e+02
4.900000000000000000e+01,2.790000000000000000e+02
4.900000000000000000e+01,3.390000000000000000e+02
4.900000000000000000e+01,3.760000000000000000e+02
4.900000000000000000e+01,4.370000000000000000e+02
4.900000000000000000e+01,4.740000000000000000e+02
4.600000000000000000e+01,4.970000000000000000e+02
3.800000000000000000e+01,5.400000000000000000e+02
3.700000000000000000e+01,5.600000000000000000e+02
3.000000000000000000e+01,5.750000000000000000e+02
2.500000000000000000e+01,5.870000000000000000e+02
1.700000000000000000e+01,6.000000000000000000e+02
9.000000000000000000e+00,6.150000000000000000e+02
1.000000000000000000e+00,6.260000000000000000e+02
-8.000000000000000000e+00,6.350000000000000000e+02
-8.000000000000000000e+00,6.440000000000000000e+02
-7.000000000000000000e+00,6.520000000000000000e+02
-5.000000000000000000e+00,6.570000000000000000e+02
-6.000000000000000000e+00,6.660000000000000000e+02
-6.000000000000000000e+00,6.730000000000000000e+02
-6.000000000000000000e+00,6.840000000000000000e+02
-5.000000000000000000e+00,6.970000000000000000e+02
-3.000000000000000000e+00,7.050000000000000000e+02
-3.000000000000000000e+00,7.120000000000000000e+02
-1.000000000000000000e+00,7.170000000000000000e+02
-1.000000000000000000e+00,7.190000000000000000e+02
0.000000000000000000e+00,7.220000000000000000e+02
0.000000000000000000e+00,7.250000000000000000e+02
0.000000000000000000e+00,7.270000000000000000e+02
0.000000000000000000e+00,7.290000000000000000e+02
0.000000000000000000e+00,7.300000000000000000e+02
0.000000000000000000e+00,7.300000000000000000e+02
0.000000000000000000e+00,7.240000000000000000e+02
0.000000000000000000e+00,7.140000000000000000e+02
2.000000000000000000e+00,6.980000000000000000e+02
6.000000000000000000e+00,6.840000000000000000e+02
9.000000000000000000e+00,6.670000000000000000e+02
1.200000000000000000e+01,6.510000000000000000e+02
1.900000000000000000e+01,6.330000000000000000e+02
2.800000000000000000e+01,6.110000000000000000e+02
3.600000000000000000e+01,5.950000000000000000e+02
4.600000000000000000e+01,5.680000000000000000e+02
5.800000000000000000e+01,5.410000000000000000e+02
6.800000000000000000e+01,5.150000000000000000e+02
7.600000000000000000e+01,4.970000000000000000e+02
9.000000000000000000e+01,4.690000000000000000e+02
1.030000000000000000e+02,4.490000000000000000e+02
1.160000000000000000e+02,4.280000000000000000e+02
1.240000000000000000e+02,4.140000000000000000e+02
1.340000000000000000e+02,3.990000000000000000e+02
1.400000000000000000e+02,3.860000000000000000e+02
1.460000000000000000e+02,3.770000000000000000e+02
1.510000000000000000e+02,3.680000000000000000e+02
1.550000000000000000e+02,3.590000000000000000e+02
1.610000000000000000e+02,3.520000000000000000e+02
1.690000000000000000e+02,3.410000000000000000e+02
1.770000000000000000e+02,3.320000000000000000e+02
1.900000000000000000e+02,3.190000000000000000e+02
2.000000000000000000e+02,3.040000000000000000e+02
2.090000000000000000e+02,2.910000000000000000e+02
2.190000000000000000e+02,2.800000000000000000e+02
2.300000000000000000e+02,2.700000000000000000e+02
2.410000000000000000e+02,2.620000000000000000e+02
2.540000000000000000e+02,2.540000000000000000e+02
2.650000000000000000e+02,2.500000000000000000e+02
2.730000000000000000e+02,2.470000000000000000e+02
2.820000000000000000e+02,2.440000000000000000e+02
2.880000000000000000e+02,2.440000000000000000e+02
2.960000000000000000e+02,2.440000000000000000e+02
3.050000000000000000e+02,2.440000000000000000e+02
3.140000000000000000e+02,2.470000000000000000e+02
3.240000000000000000e+02,2.500000000000000000e+02
3.330000000000000000e+02,2.530000000000000000e+02
3.400000000000000000e+02,2.570000000000000000e+02
3.470000000000000000e+02,2.610000000000000000e+02
3.540000000000000000e+02,2.660000000000000000e+02
3.590000000000000000e+02,2.700000000000000000e+02
3.680000000000000000e+02,2.770000000000000000e+02
3.780000000000000000e+02,2.880000000000000000e+02
3.930000000000000000e+02,3.110000000000000000e+02
4.070000000000000000e+02,3.350000000000000000e+02
4.150000000000000000e+02,3.500000000000000000e+02
4.260000000000000000e+02,3.740000000000000000e+02
4.400000000000000000e+02,4.080000000000000000e+02
4.480000000000000000e+02,4.330000000000000000e+02
4.540000000000000000e+02,4.460000000000000000e+02
4.640000000000000000e+02,4.650000000000000000e+02
4.750000000000000000e+02,4.980000000000000000e+02
4.840000000000000000e+02,5.150000000000000000e+02
4.900000000000000000e+02,5.300000000000000000e+02
4.970000000000000000e+02,5.420000000000000000e+02
5.060000000000000000e+02,5.660000000000000000e+02
5.140000000000000000e+02,5.910000000000000000e+02
5.180000000000000000e+02,6.080000000000000000e+02
5.250000000000000000e+02,6.260000000000000000e+02
5.330000000000000000e+02,6.560000000000000000e+02
5.380000000000000000e+02,6.760000000000000000e+02
5.430000000000000000e+02,6.920000000000000000e+02
5.540000000000000000e+02,7.140000000000000000e+02
5.630000000000000000e+02,7.540000000000000000e+02
5.700000000000000000e+02,7.750000000000000000e+02
5.790000000000000000e+02,7.920000000000000000e+02
5.880000000000000000e+02,8.130000000000000000e+02
6.020000000000000000e+02,8.550000000000000000e+02
6.090000000000000000e+02,8.730000000000000000e+02
6.160000000000000000e+02,8.900000000000000000e+02
6.250000000000000000e+02,9.140000000000000000e+02
6.350000000000000000e+02,9.330000000000000000e+02
6.440000000000000000e+02,9.500000000000000000e+02
6.530000000000000000e+02,9.610000000000000000e+02
6.610000000000000000e+02,9.700000000000000000e+02
6.690000000000000000e+02,9.800000000000000000e+02
6.780000000000000000e+02,9.910000000000000000e+02
6.860000000000000000e+02,1.002000000000000000e+03
6.940000000000000000e+02,1.011000000000000000e+03
6.990000000000000000e+02,1.016000000000000000e+03
7.050000000000000000e+02,1.022000000000000000e+03
7.140000000000000000e+02,1.028000000000000000e+03
7.230000000000000000e+02,1.034000000000000000e+03
7.300000000000000000e+02,1.038000000000000000e+03
7.370000000000000000e+02,1.042000000000000000e+03
7.430000000000000000e+02,1.045000000000000000e+03
7.500000000000000000e+02,1.048000000000000000e+03
7.550000000000000000e+02,1.050000000000000000e+03
7.600000000000000000e+02,1.053000000000000000e+03
7.650000000000000000e+02,1.054000000000000000e+03
7.690000000000000000e+02,1.055000000000000000e+03
7.780000000000000000e+02,1.055000000000000000e+03
7.840000000000000000e+02,1.055000000000000000e+03
7.900000000000000000e+02,1.055000000000000000e+03
7.950000000000000000e+02,1.053000000000000000e+03
8.000000000000000000e+02,1.051000000000000000e+03
8.050000000000000000e+02,1.047000000000000000e+03
8.120000000000000000e+02,1.043000000000000000e+03
8.170000000000000000e+02,1.040000000000000000e+03
8.260000000000000000e+02,1.031000000000000000e+03
8.380000000000000000e+02,1.018000000000000000e+03
8.530000000000000000e+02,9.950000000000000000e+02
8.650000000000000000e+02,9.780000000000000000e+02
8.750000000000000000e+02,9.640000000000000000e+02
8.850000000000000000e+02,9.450000000000000000e+02
8.920000000000000000e+02,9.230000000000000000e+02
8.990000000000000000e+02,9.070000000000000000e+02
9.040000000000000000e+02,8.920000000000000000e+02
9.100000000000000000e+02,8.800000000000000000e+02
9.190000000000000000e+02,8.580000000000000000e+02
9.270000000000000000e+02,8.290000000000000000e+02
9.350000000000000000e+02,8.130000000000000000e+02
9.430000000000000000e+02,7.890000000000000000e+02
9.550000000000000000e+02,7.480000000000000000e+02
9.590000000000000000e+02,7.100000000000000000e+02
9.640000000000000000e+02,6.590000000000000000e+02
9.700000000000000000e+02,5.890000000000000000e+02
9.710000000000000000e+02,5.690000000000000000e+02
9.710000000000000000e+02,5.120000000000000000e+02
9.730000000000000000e+02,4.920000000000000000e+02
9.750000000000000000e+02,4.720000000000000000e+02
9.760000000000000000e+02,4.600000000000000000e+02
9.800000000000000000e+02,4.450000000000000000e+02
9.810000000000000000e+02,4.310000000000000000e+02
9.830000000000000000e+02,4.210000000000000000e+02
9.860000000000000000e+02,4.100000000000000000e+02
9.890000000000000000e+02,4.000000000000000000e+02
9.920000000000000000e+02,3.840000000000000000e+02
9.950000000000000000e+02,3.670000000000000000e+02
9.980000000000000000e+02,3.470000000000000000e+02
1.002000000000000000e+03,3.290000000000000000e+02
1.005000000000000000e+03,3.110000000000000000e+02
1.008000000000000000e+03,2.950000000000000000e+02
1.010000000000000000e+03,2.860000000000000000e+02
1.013000000000000000e+03,2.770000000000000000e+02
1.014000000000000000e+03,2.730000000000000000e+02
1.016000000000000000e+03,2.710000000000000000e+02
1.018000000000000000e+03,2.660000000000000000e+02
1.019000000000000000e+03,2.610000000000000000e+02
1.021000000000000000e+03,2.550000000000000000e+02
1.024000000000000000e+03,2.400000000000000000e+02
1.026000000000000000e+03,2.260000000000000000e+02
1.026000000000000000e+03,2.250000000000000000e+02
1.027000000000000000e+03,1.970000000000000000e+02
1.028000000000000000e+03,1.990000000000000000e+02
1.031000000000000000e+03,2.040000000000000000e+02
1.034000000000000000e+03,2.090000000000000000e+02
1.042000000000000000e+03,2.130000000000000000e+02
1.052000000000000000e+03,2.200000000000000000e+02
1.067000000000000000e+03,2.230000000000000000e+02
1.081000000000000000e+03,2.260000000000000000e+02
1.095000000000000000e+03,2.260000000000000000e+02
1.107000000000000000e+03,2.250000000000000000e+02
1.121000000000000000e+03,2.250000000000000000e+02
1.135000000000000000e+03,2.240000000000000000e+02
1.147000000000000000e+03,2.240000000000000000e+02
1.160000000000000000e+03,2.240000000000000000e+02
1.168000000000000000e+03,2.240000000000000000e+02
1.176000000000000000e+03,2.260000000000000000e+02
1.183000000000000000e+03,2.270000000000000000e+02
1.191000000000000000e+03,2.280000000000000000e+02
1.198000000000000000e+03,2.300000000000000000e+02
1.204000000000000000e+03,2.310000000000000000e+02
1.211000000000000000e+03,2.340000000000000000e+02
1.218000000000000000e+03,2.380000000000000000e+02
1.223000000000000000e+03,2.420000000000000000e+02
1.231000000000000000e+03,2.480000000000000000e+02
1.238000000000000000e+03,2.530000000000000000e+02
1.243000000000000000e+03,2.600000000000000000e+02
1.249000000000000000e+03,2.700000000000000000e+02
1.257000000000000000e+03,2.810000000000000000e+02
1.265000000000000000e+03,2.930000000000000000e+02
1.276000000000000000e+03,3.120000000000000000e+02
1.286000000000000000e+03,3.320000000000000000e+02
1.293000000000000000e+03,3.480000000000000000e+02
1.300000000000000000e+03,3.650000000000000000e+02
1.307000000000000000e+03,3.860000000000000000e+02
1.315000000000000000e+03,4.180000000000000000e+02
1.319000000000000000e+03,4.350000000000000000e+02
1.322000000000000000e+03,4.510000000000000000e+02
1.325000000000000000e+03,4.690000000000000000e+02
1.328000000000000000e+03,4.870000000000000000e+02
1.330000000000000000e+03,5.030000000000000000e+02
1.333000000000000000e+03,5.120000000000000000e+02
1.336000000000000000e+03,5.240000000000000000e+02
1.339000000000000000e+03,5.350000000000000000e+02
1.344000000000000000e+03,5.530000000000000000e+02
1.347000000000000000e+03,5.710000000000000000e+02
1.352000000000000000e+03,5.880000000000000000e+02
1.357000000000000000e+03,6.020000000000000000e+02
1.360000000000000000e+03,6.150000000000000000e+02
1.367000000000000000e+03,6.290000000000000000e+02
1.372000000000000000e+03,6.480000000000000000e+02
1.376000000000000000e+03,6.580000000000000000e+02
1.379000000000000000e+03,6.670000000000000000e+02
1.384000000000000000e+03,6.780000000000000000e+02
1.389000000000000000e+03,6.920000000000000000e+02
1.395000000000000000e+03,7.110000000000000000e+02
1.402000000000000000e+03,7.270000000000000000e+02
1.407000000000000000e+03,7.400000000000000000e+02
1.413000000000000000e+03,7.540000000000000000e+02
1.422000000000000000e+03,7.730000000000000000e+02
